Frame,Label,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z,Knife Sharpness
10,4,0,0,0,-2.01318843127228,-0.271565245414887,-0.0331774399882149,-2.90788986577151,-0.376387693560012,-0.0478059918521035,-3.80259130027075,-0.481210141705138,-0.0624345437159923,-4.49720619635101,-0.586986495260385,-0.0827645465006392,-3.79773996324262,-0.111863997295972,0.220337038699458,-2.49266380715858,0.718895343499432,0.774209065120081,-1.7478409138085,2.53829327458579,0.57607522939339,-4.32711375665421,0.174558937869009,-2.20656003250038,5.90108359441974,-1.0992944542217,-20.2607842800738,-4.40452660522713,0.243094330869198,-22.4337085650501,-1.67824991009766,1.68305248286066,0.362467354156794,-2.76295643884789,-0.112967159168256,-0.416321821619731,-4.83245238837537,-1.57480922869212,-0.64587074708844,-8.70283539511264,0.68404719023946,0.151438314459493,-0.0305466742208307,1.1488734448952,0.465510104765827,-2.02600380711672,0.241332001635585,0.147469906363838,-1.28514368005597,-0.0874240315353152,0.35662058565575,-1.31825764466421,-0.0877601607155187,0.356989752293232,-0.46001854191528,0.411459655498233,1.02910618006505,0.374450137198968,-1.83684787076056,0.435459657706417,-0.847281988167432,-0.50687909900761,0.0618149583073296,-0.860612673897409,-0.513385826934223,0.0623784098514149,Blunt
11,4,0,0,0,-1.03862719126136,-0.625453568084213,-0.0027306341511864,-1.50177288138983,-0.897841012418936,-0.0024095830759531,-1.9649185715183,-1.17022845675366,-0.0020885320007199,-2.34073652386615,-1.36321467626954,-0.0022343894406767,-2.39661350667388,-0.617192785511248,-0.237234610744825,-2.50357838459493,0.750502882486392,-0.657519350242078,-0.0849360492694373,0.741985730598421,-0.281267342816598,-3.40977605113552,-0.172623837767531,-6.84586371374791,2.64049737145616,-5.45955438880478,-23.0384403500746,16.3002169008268,9.45372630290533,-32.9197715440783,-1.14955018021705,0.680037646571134,-0.16862671468601,-2.01931539922809,-0.72482946664297,-0.47135038027074,-5.18827876812308,-3.24523081596858,-0.716064812559589,-7.06139767857736,-2.09818285553413,0.163025162528777,0.246599135307012,0.49350663241857,-0.400180112257463,-1.78903185864914,-0.878346148777459,-0.753720666115022,-1.24622081061203,-1.28089277448971,-0.499592107118181,-1.27948194549373,-1.28044359076398,-0.500278294772485,-0.39387883378502,1.00212306769269,0.0501370685157602,1.54375429256889,-1.59681256905958,-0.45653559615641,-0.0136437668965672,-1.2052350943253,-0.696443096621573,-0.0329274582450723,-1.20572685276706,-0.693943271701961,Blunt
12,4,0,0,0,-0.0883612507281095,-0.552547999967616,0.1703682565039,-0.359699849073225,-0.672233754314731,0.397894890215327,-0.631038447418341,-0.791919508661847,0.625421523926754,2.04673631019223,-0.272959475377192,0.88507249256616,-0.92278966397797,-0.235710235422342,0.370069752452297,-1.02267237385928,0.873258708194101,-0.617471534357989,0.839539976893457,0.84722110802039,0.390315034426213,0.0264882887182555,-0.96279077515744,-5.08961104333742,-4.76906438872629,-6.60907260270235,-21.4043536657652,8.60915477144655,6.02575246606534,-23.4273508229577,0.0169911657517375,-0.244649205766135,0.198298386599567,-0.991413519185542,-2.30187406414231,-0.138835253226629,-3.73398915875029,-5.62678854194844,-1.17172684400822,-5.75124016506553,-5.72718833198112,3.00579012196656,0.223475153526599,-0.316131586672365,-0.060361261384177,-0.538833736752187,-0.338932298968806,0.133840260871459,-0.527979664914951,-0.76613779675521,0.171329365719472,-0.448935991550819,-0.742007108897782,0.199163719929958,0.122701728326186,0.101519165576982,0.0189296694301073,0.865114005083899,-0.311079209397908,0.0169501834739929,-0.131599442761269,-0.351216726024768,0.0226876490238186,0.261457929194141,-0.32307716481199,-0.19057572872005,Blunt
13,4,0,0,0,1.01568418507383,0.298939099213947,0.454904038872636,1.46821278822035,0.430027254273071,0.656992079891362,1.92074139136687,0.561115409332194,0.859080120910087,2.15245035159744,0.700318471951579,1.01441498856162,1.49106843504625,0.765607562073112,0.888648249069141,0.084252928707042,0.880986999781909,0.669269653144972,1.23381587971739,1.50312656892701,0.629103784992671,2.80356219192736,-2.89419270551698,-2.14571641577949,14.3181588981533,-14.6084836554503,-1.17305451043571,6.90120763726892,-20.2198856931361,-14.0273608789454,0.780791498589832,-0.481781205410373,0.1247332069852,-0.102853319697644,-3.29915507935963,-0.216787248819235,-2.13538869296232,-7.05337188779363,-2.55805713323174,-4.57349547459062,-5.12042354338043,2.45303692325113,0.500452069767005,-0.102811134265761,0.793293423982916,0.671363090354204,0.465232625353247,1.05070809436826,0.103739493222146,-0.0039305364751977,1.04493590298226,0.0791351196827955,-0.0024428499238836,1.04442329024977,1.35742494796136,-1.65529449528369,-0.0922447406680567,-1.37897534041415,0.629279334940596,0.709206827817947,-0.294506702246795,0.145920930723467,0.997277947369298,-0.326757765611858,0.141091029982835,0.997436955491448,Blunt
14,4,0,0,0,-1.29642622472792,-0.292311670496548,0.617688014683805,-1.87177230272005,-0.42201909742334,0.892131617302373,-2.44711838071217,-0.551726524350132,1.16657521992094,-2.97348198969383,-0.644749557341612,1.34151629282749,-1.80493421136049,-0.579539079926758,1.48810425325291,0.206584738672172,-0.528291128203606,1.70057677892098,1.91951145960451,0.940294796566242,0.457295452584954,-0.72781109883699,-2.30755652623683,1.18048222753729,2.54155208337439,-9.38401104324286,-13.1294007019232,10.1290022925469,-2.373483030673,-2.54814940534209,0.934529803760785,-0.290431705552745,-0.18295326982744,1.69736139915161,-2.16658060871525,0.704969438772892,0.509347703338839,-3.7287350199167,0.0656554373991146,-3.68821127992346,1.37393158291952,-2.88697603907003,1.58186064447399,2.66039087551318,1.33251330449802,0.475030947144479,0.551501816280948,0.731395211942074,0.518570076983961,0.0309678888767521,1.01926256094546,0.494674237130903,0.026003066983035,1.01968861139599,1.86511184202597,-3.67898926434486,-0.333126988409173,-1.89494678005344,0.347799637462414,0.902414107186281,-0.257352359774636,-0.045838060391979,1.0696794082127,-0.286392974479327,-0.0561342053521041,1.06700171833436,Blunt
15,4,0,0,0,-0.54381159591124,0.415387075741213,0.234532718636787,-0.83698251018858,0.418302571295646,0.209848961773466,-1.13015342446592,0.421218066850079,0.185165204910145,-4.73331043090395,0.607189432507254,-1.30642589162327,-0.816832935196889,-0.0701539040755549,0.438301666541215,0.173255010681126,-1.17897594603326,0.605665160293326,0.111591082387878,0.408323474862983,-0.970718202044034,-0.0241137651115,-0.809606567818504,0.121693462454631,0.793525899951059,-6.26883093766138,4.34743243981917,2.24589452648829,4.34500039444542,5.38267669288839,0.0713031172076303,0.0562992435517035,-0.185183739231613,-0.152538885689073,-1.54601778739454,-0.435228649894425,-1.69184043627013,-2.81474630712725,2.70324778503761,-4.57243047842326,0.77131428461302,-4.9004748851758,-1.71845218179622,3.35842464901161,0.895399449345074,-0.98408895915417,0.254984742183946,0.168225865367447,-0.244817660288644,-0.380406893679267,0.293491790411813,-0.138486564943329,-0.351624637230202,0.383433665189729,1.89795896025114,-1.64778933054015,-0.160779151130399,-1.3755463797668,-0.885451119556307,-0.176206150600678,-0.556315112265083,-0.729294756749093,-0.0421659170084886,-0.907666321029641,-0.758110920879909,0.167259473858715,Blunt
16,4,0,0,0,-1.17835866402598,-0.298657110479888,-0.852831865853322,-1.71695670876258,-0.429542772932021,-1.23130290268763,-2.25555475349919,-0.560428435384154,-1.60977393952194,-2.65133437906343,-0.648238403748269,-1.91204055568796,-1.68371385305212,-1.01471354517343,-1.67872165969565,0.143966494503165,-1.72691592639589,-1.28077263421917,-0.614374600276086,-0.76128295073211,-1.09161434145263,-0.880943468891183,-1.49269969030547,2.99167138776411,0.0103816302869313,-2.65023256151665,15.4156424909486,3.37151662657321,-0.0560242367023607,18.2289623480086,-0.152897359859311,-0.820688098825382,-1.02896277001268,-1.45162888177844,-1.3434392851529,-1.20504364798533,-3.62990249723878,-3.16503497131479,1.14637687499471,-1.91810585439845,-3.83511034618314,-4.03408412779718,-5.907678850713,-1.22039605689369,-0.99081460850849,-1.68092203435673,-0.113733395515244,-0.853148451098018,-1.42363837536197,-2.11843217063752,-0.702154924351132,-1.45259723619997,-2.12762743392146,-0.702619168922041,-1.27453520952521,-0.0764912721460191,0.10421619257528,-0.391114338324063,-1.98602671699829,-0.879281105971315,-1.24391745150242,-2.34149717551935,-0.848385736875279,-1.25944934596248,-2.35116280269609,-0.849894180988137,Blunt
17,4,0,0,0,-0.77385438698196,-1.05857711530432,-0.97897155805762,-1.13696710639968,-1.54006370881079,-1.41263699850363,-1.50007982581739,-2.02155030231727,-1.84630243894964,-1.72211664551242,-2.39019001991162,-2.18356981763338,-1.03464675752391,-2.12208973831715,-2.08185651561164,0.338512702064342,-1.68688224356141,-1.91369584295834,-0.70816703930543,-3.56133089619323,-0.320900456678099,-0.485974527096528,0.0719108347978814,4.64203064400666,1.07203800920773,9.79713959726141,15.2621512676677,1.98248887367652,2.52216213170281,22.0585019759734,-0.235967932711244,-2.39385872332126,-0.970128656560501,-0.192930722172303,-1.64380614924898,-1.85529437356567,-0.225221562636322,-3.600686167987,-2.14891124751513,1.19083387291887,-6.56821508303633,1.04781185497098,-2.7564720576801,-3.14174567542903,-1.30854156121699,-0.3837117018794,-0.746634885976626,-0.951210955291896,-0.98743856469391,-1.95427187341462,-0.636820091109154,-1.00790623236118,-1.96318794342094,-0.637317441522521,-2.85646656501904,1.14027169796879,0.330037587281036,-0.364997239591708,-1.604755772249,-0.499664979679763,-0.76101483395954,-2.01397854378029,-0.785187027042689,-0.772348300668602,-2.0199951961432,-0.785667898505288,Blunt
18,4,0,0,0,-0.0370823964746468,-0.41417573665146,-0.550208920958697,-0.0211323230189239,-0.714178478901589,-0.889133929140049,-0.0051822495632009,-1.01418122115172,-1.2280589373214,0.727110684625911,-1.12756003053722,-1.34509848266925,0.563641303805468,-0.899477431192028,-0.771730813881696,1.33914714500607,-0.426073363565677,0.408964561879256,0.329723876520505,-4.07558200885657,0.962239351829194,4.01309440577538,-1.32313309557304,5.07469126448986,2.82723986282465,10.9007394402516,11.7408672736893,-1.12014746506749,7.3585495984448,18.2715467411463,-0.0398959873970414,-1.77775421199069,0.949593789500914,0.250292204831258,0.184553267536867,-1.44964968789304,3.0985912891249,-2.23384150119941,-5.72534165963621,2.5367589615012,-6.79670977923651,7.3722811674135,1.05023528671343,-0.26133014120684,0.661693234895647,0.249414722942563,0.465369271586239,0.776633762362574,0.0597819869533029,-0.115719958425045,0.969296825852333,-0.0331954895350945,-0.133215266872375,0.774224556085253,-1.41552348078547,0.795908791003797,0.883705921566421,-0.550160126034331,1.10451507946236,0.927879073156458,0.264057687829734,0.0013857847670309,0.864511638920536,0.277451456632976,0.0069985542599658,0.795041179699524,Blunt
19,4,0,0,0,-0.623167505670656,-0.742857915252264,-0.004087691859818,-0.911069489922244,-1.08610131457027,-0.0076364743787382,-1.19897147417383,-1.42934471388828,-0.0111852568976583,-1.32414131011368,-1.70494328176699,-0.0189634275470538,-0.453242485712732,-1.67565343350083,0.470081000359523,1.34661397339104,-1.67115320370139,1.36898341458659,-1.25787092242353,-3.76792000901971,1.10797503142094,4.6850096668796,-2.15666269539877,5.84587483370625,11.0865743200134,0.436046781273995,1.62031050321776,3.73590505221901,8.82389631357516,10.7075870819303,-1.10478300347134,-2.33606741749045,1.00282217666873,-0.560275843992176,-0.955722543121503,-0.0058905107748679,2.17549531441946,-0.0346569617999738,-6.19701501922185,1.65590329734566,-2.99986422368681,4.39818838927172,2.26389985774512,0.0960855944738107,1.40287972953917,0.474523004215457,0.209901560355672,1.07749638225327,0.531606748909175,0.230724370111066,1.34741623240265,0.535557320333322,0.215650753530302,1.34740497076703,-0.819250646789929,0.268521275362622,1.03112715457729,-0.704590593968307,1.99878263025041,1.27734138379763,0.172709437076256,0.566569836584799,1.4708030552016,0.171675655640046,0.553446604094927,1.47085529073537,Blunt
20,4,0,0,0,-1.04269311166924,-0.664629573109904,-0.394256994194186,-1.51558506498967,-0.969202666403235,-0.572322545695823,-1.98847701831009,-1.27377575969657,-0.750388097197461,-2.23799728370007,-1.54206179442016,-0.896535065583417,-1.05391816679091,-2.05060006941755,-0.194880436119703,1.36515105207248,-3.02656973185184,1.1098353324162,-1.48206414105367,-3.08635185346168,-0.488608762434426,-0.044234915967938,0.244262636607743,3.77179291269693,1.50973167063492,1.6157391181921,-6.19659128572951,-1.82895639643111,13.75620647647,5.38805279006226,-1.14485054324903,-2.12117681515917,-0.199506352640265,-0.684720560691271,-0.416642568606993,1.65820899295853,-0.255165377430215,4.70532069360636,-2.16342754090657,0.614861446433129,3.00801818403873,0.183347973296738,-0.087380224213699,-0.505576870944308,0.896697053517438,0.850571403303835,-0.418569730237452,1.12124176192008,0.542626439255566,0.776957988047551,1.18071580967591,0.554896157298938,0.763415912552445,1.18119691393856,-0.399358306572211,0.409874995436419,0.850129142385831,-0.590948093922733,2.16663797647467,1.03818642454665,0.294005761509595,1.09192273702836,1.35416242044001,0.299702491432435,1.07403373111465,1.35487825801689,Blunt
21,4,0,0,0,-0.251244651544193,-1.0828839425733,-0.235281032149004,-0.279475842682292,-1.47303125436921,-0.295274090721705,-0.307707033820392,-1.86317856616513,-0.355267149294405,-0.099026810542634,-2.43797862212996,0.0804551990036788,0.643909376232364,-2.44957445382717,-0.408422137293911,2.36606822455934,-2.97155942100231,-0.345592041466827,0.909720379638314,-3.01078464375427,-1.82627632989682,0.564051463336412,0.234910697164558,1.40931162404481,3.58358506558527,6.34872435644638,10.2108954492435,-0.306964575903806,12.6570178820186,2.65563643537069,1.61987972004138,-2.9314712100895,-1.296466982217,1.74757726290107,-0.668353741680577,1.3494902796974,-1.14784674742055,4.81963606212326,5.21221971921014,2.28829887480866,4.69900440265483,-2.66786696402036,1.72820223534201,-0.657548994382572,0.490530451958011,1.08654738673005,-1.14421368250207,0.461843444456197,1.52407159495459,0.72604954375065,0.290556357063506,1.38422396963845,0.675564106248051,0.355787711417676,1.163583159864,1.5137912106645,0.273007217773515,0.869650387651544,1.96322054066335,0.208311918364321,1.33678245981173,0.972403771790901,0.461913516936365,1.14684250936769,0.961860907500972,0.495331015652472,Blunt
