Frame,Label,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z,Knife Sharpness
221,4,0,0,0,-0.011570350696792,-0.0416141009417954,0.0137137829391427,-0.0112807108448502,-0.0606299060367294,0.012592165758773,-0.0218001698707185,-0.0881490106367416,0.011241837901412,-0.102592934420129,-0.128160287766146,-0.0101502701051307,-0.0174815085696912,-0.16385914096356,0.0088304422227893,-0.107479956910434,-0.107363006667636,-0.0132422434421986,-0.0939464239977625,-0.190105427601248,-0.0366213035856555,-0.0396649996786608,-0.309381443778612,-0.0766723547793063,0.023605185000357,-0.52598979043249,0.12779459072988,0.561947052268498,-0.210784371267185,0.391862375438271,-0.102030033111147,-0.105825126795449,0.0043796088207064,-0.118281547501595,0.0611341476374246,0.0090149847459176,0.0196302930258833,0.368159503161035,0.100068169927518,0.257499127531615,0.261058242562486,0.0234355115369551,0.158995657142553,-0.0533607770858891,0.0187922954241697,0.0423770567576206,0.000750096074608,0.0160532623514265,-0.0404782849399656,-0.0106242311541899,0.0190641113141572,-0.0404782849399656,-0.0106242311541899,0.0190641113141572,0.0196872003515082,0.106166118071944,0.0113002724979506,0.0214525877000183,0.0173303590995554,-0.0137272416148842,-0.0093965157274826,-0.0466797641927803,-0.0096359457162925,-0.0093965157274826,-0.0466797641927803,-0.0096359457162925,Blunt
222,4,0,0,0,-0.0046443835101378,-0.0244920376803956,0.0201500957188829,-0.005505303895991,-0.0500781254004705,0.0187730505296298,-0.0169667028680605,-0.0878410761592444,0.0160852183909541,-0.0872430739962775,-0.116826501559866,-0.0186922077342148,-0.0151494613981129,-0.203942856086308,0.0134147791820445,-0.100305315723637,-0.108222522587387,-0.0301463961325781,-0.0493833044019395,-0.264380892077998,-0.0430244171719436,0.0058527267494369,-0.346003118009034,-0.0152574039054827,-0.0420918128204334,-0.329711984336919,0.104812933490216,0.674080571074792,-0.0449204685106436,0.39864214396953,-0.0955249566956093,-0.118142713059685,-0.0114871559051554,-0.109434071610461,0.0543981801179553,0.006264644961244,0.0224759884840113,0.372387801258219,0.136825619160477,0.284517543271724,0.25615055030229,-0.0043277016919468,0.15624261820965,-0.0383384997192523,0.02836213149257,0.0362279144891517,-0.0087400576677777,0.0244740999536878,-0.0350024626133176,-0.0041528158258361,0.0213837497284349,-0.0350024626133176,-0.0041528158258361,0.0213837497284349,0.0388632031584981,0.11226265941839,0.0177255602509148,0.032641197479528,0.0063097849422033,-0.0144503784998305,0.0025196019691544,-0.045633715515448,-0.0107623761757394,0.0025196019691544,-0.045633715515448,-0.0107623761757394,Blunt
223,4,0,0,0,-0.0233081010527309,-0.0179967857002766,0.0260985740014872,-0.0297925399818159,-0.0443016576715795,0.0254364843301943,-0.0470183268212234,-0.0836098407073977,0.0234812622007208,-0.111631820977528,-0.111565818303296,-0.0044691291557218,-0.0584958221683404,-0.207242847183204,0.0227841042236143,-0.103891259509078,-0.127644643670985,-0.014935014987644,-0.0564657917810949,-0.272248629353761,-0.0173213226564106,0.0155901731261305,-0.332388211760891,0.0340647403115,-0.106481419275174,-0.211713889813621,0.0427494442019905,0.589695127129265,0.133606598484699,0.0918746271458558,-0.117790822107148,-0.119700414243999,-0.0043779612888361,-0.140545895384827,0.0597145808147318,0.0068797187743406,0.0025837740635674,0.356809844544425,0.0873020240508564,0.292217021239875,0.206036561680131,0.0154338625949689,0.154692865669479,-0.0621851937570379,0.029344969043278,0.0299215437808549,-0.0167399793694081,0.0310885773692028,-0.0446737728617996,-0.0001361093675347,0.0269454313076504,-0.0446737728617996,-0.0001361093675347,0.0269454313076504,0.0144561389657328,0.147053282839598,0.0250535404024949,0.0211413897232126,0.0383156353663996,-0.0077524470587552,-0.0083299108776057,-0.0398455715722636,-0.0033914924451803,-0.0083299108776057,-0.0398455715722636,-0.0033914924451803,Blunt
224,4,0,0,0,-0.0576710366714824,-0.0173627247086463,0.0322069528921866,-0.0726711519046115,-0.0413375018519675,0.0328307995103157,-0.0983577152973587,-0.0776859552096911,0.0326964032950855,-0.156913563927652,-0.108501714114304,0.0202015561566652,-0.129452311394211,-0.192432294238878,0.0352721580615584,-0.116949252736772,-0.157122805923724,0.0174464989881088,-0.0913878849624129,-0.249060292121581,0.0261754401354451,0.0063095102963573,-0.298026345580014,0.0793457973068758,-0.15026486442951,-0.131776802055624,-0.0513055977149883,0.39632999760734,0.320851275307641,-0.402241521532303,-0.158135042632311,-0.116513349379597,0.0145524433007537,-0.19460578921514,0.0691751410619501,0.0088179977659959,-0.032348099716877,0.328988665848462,-0.0048610991962067,0.288385848596742,0.131147577996031,0.0544324669925415,0.148627340870822,-0.102780344099733,0.0270649798631634,0.0201098771638357,-0.0266647607751235,0.0373391844374185,-0.0641823879805898,0.0010496503760247,0.0339024696932491,-0.0641823879805898,0.0010496503760247,0.0339024696932491,-0.0310185967396636,0.193605128565509,0.0325442266914251,-0.0037662497682327,0.0900569775970815,0.0024379394640818,-0.0324814752509703,-0.0327581507438995,0.008224893752516,-0.0324814752509703,-0.0327581507438995,0.008224893752516,Blunt
225,4,0,0,0,-0.0889886886436333,-0.0228384348444136,0.0348536001528466,-0.111811113692128,-0.0447651884386588,0.0365700914297879,-0.14510150990391,-0.0775289511087444,0.0381052553945869,-0.185583423969487,-0.107874327718179,0.0377889395471261,-0.195948231235754,-0.179246668332937,0.0441030592756294,-0.134596866559089,-0.183205586683964,0.0427030314258494,-0.127548315353217,-0.227895341068649,0.0588755985735995,-0.0141476267420084,-0.27649537281779,0.106440638002572,-0.160716806981169,-0.0994240807144546,-0.13075543707558,0.238287824896908,0.42487335802539,-0.819827113296405,-0.193192702415515,-0.115109205273848,0.0291366491823918,-0.235383233800663,0.0743411387212414,0.0078706344202167,-0.0596657496872972,0.310713192680758,-0.0803810528380828,0.275106440238421,0.078662909652125,0.0723418936061778,0.140806573531035,-0.134238466755059,0.0258866663783678,0.0140113248134942,-0.0415387531825194,0.0416368292295606,-0.0806269217222063,-0.002090859117749,0.036685480349959,-0.0806269217222063,-0.002090859117749,0.036685480349959,-0.0634983324706673,0.220516053352264,0.0341473958909366,-0.022491262071712,0.129678199739633,0.0078362730057279,-0.052466369403664,-0.0270891699734936,0.0167898493268047,-0.052466369403664,-0.0270891699734936,0.0167898493268047,Blunt
226,4,0,0,0,-0.113402674443762,-0.0382068827629245,0.0308854914595644,-0.142744185676257,-0.0599297697926066,0.0332536566118395,-0.182042868185902,-0.0897625896799117,0.0359256982158241,-0.176948870096178,-0.111356889905491,0.0396389687505703,-0.253541171300259,-0.177157234386363,0.0456177016572034,-0.159539042192313,-0.205225204430609,0.0517868570327452,-0.16163632378016,-0.223417011486802,0.0687044554827548,-0.054429176465996,-0.283499994799506,0.106665593122063,-0.124311711940568,-0.129981676812665,-0.182668495290918,0.173862372526999,0.403929085795826,-1.0761664444505,-0.216641324017862,-0.12098556827864,0.0336000949635077,-0.247300784795869,0.0698287989709606,0.0023466556402095,-0.0707180076484046,0.313634422238839,-0.114907993910447,0.248178551697748,0.072061428755188,0.0444976810296343,0.130144167183752,-0.145663354729608,0.0278103906257468,0.0152033092737913,-0.0668024053064235,0.0430020058587497,-0.0896091335283338,-0.0123630904574114,0.0311591619357815,-0.0896091335283338,-0.0123630904574114,0.0311591619357815,-0.068520955137565,0.20769321334703,0.0240215352587859,-0.0276915060329414,0.145235676838271,0.0033597912624092,-0.0621221650522111,-0.0228669306836243,0.0193161901311105,-0.0621221650522111,-0.0228669306836243,0.0193161901311105,Blunt
227,4,0,0,0,-0.134771376597289,-0.0596851018088329,0.0234556511362428,-0.169938607525107,-0.0814861935528576,0.0262821985332418,-0.21438863259831,-0.107763109647839,0.0299398520421979,-0.15170243331458,-0.11727616988567,0.0344056960320884,-0.306673541980436,-0.176692727478174,0.0434751914149043,-0.189070838420161,-0.223849440684755,0.0537457011016289,-0.196962669416588,-0.220962068084203,0.0677367080382087,-0.105887200398576,-0.303335510199875,0.0887043319418733,-0.0545751142972906,-0.208123639327703,-0.219976350949869,0.144759876968582,0.29976221946107,-1.25597521869054,-0.23480338487825,-0.128644852042084,0.0337173420366718,-0.245935886546285,0.061021896632753,-0.006062965477232,-0.0741560417994878,0.32610135732518,-0.132791765377625,0.211802427441888,0.0878642631984456,-0.0044357093308456,0.117726518295339,-0.147951215016789,0.0308357905684449,0.020108408000766,-0.097015268432008,0.0424142202118651,-0.0955272639572876,-0.0269615910344071,0.0214588157927152,-0.0955272639572876,-0.0269615910344071,0.0214588157927152,-0.0605485778300701,0.17522945240264,0.0080081575372164,-0.0267091228062047,0.148673033848779,-0.0059087434621004,-0.0676112904800872,-0.0200631314517133,0.0187911003120086,-0.0676112904800872,-0.0200631314517133,0.0187911003120086,Blunt
228,4,0,0,0,-0.145925440957724,-0.0761727721550094,0.0184015199164554,-0.18446907227075,-0.0969788331335771,0.021471922984103,-0.231875972113506,-0.119118758629082,0.0258686914444497,-0.134416827768095,-0.120852614012299,0.0305203695311306,-0.336601876614449,-0.169174823925037,0.0418769657543563,-0.210195002746153,-0.227630217348056,0.051427625142167,-0.216858361189869,-0.209620265672529,0.063606175135831,-0.134736248110787,-0.322465668394422,0.0644627332135053,0.0206417222821865,-0.297395474843432,-0.234876984633893,0.120401690022457,0.14566383761468,-1.34952135833583,-0.243281401457782,-0.128121984315886,0.0306446658983727,-0.241790352787752,0.055633034033186,-0.016494157157721,-0.0732794735683875,0.334949933857638,-0.147799198389959,0.180661215768428,0.102814107063712,-0.0407911111511253,0.109573345982255,-0.147905184604547,0.0333262825220372,0.0252127635379358,-0.118880347712385,0.0412228980207708,-0.0986746484365316,-0.038965325545662,0.0144209614114841,-0.0986746484365316,-0.038965325545662,0.0144209614114841,-0.0489048683302986,0.152001158833736,-0.0024184222738108,-0.0219800769312567,0.143965533743891,-0.0130055523194327,-0.0699523087904437,-0.021310584953163,0.0168791992186799,-0.0699523087904437,-0.021310584953163,0.0168791992186799,Blunt
229,4,0,0,0,-0.140213148543518,-0.0843675855553044,0.0188849786012114,-0.178900348951126,-0.102161498331229,0.0219544988717452,-0.226664633372871,-0.118974457958596,0.0268798499971354,-0.135794870562392,-0.122410384310095,0.0329581713874608,-0.332231519703855,-0.148710995317913,0.0434576610116949,-0.216033644567587,-0.209414625594034,0.0418320663586065,-0.207547919044324,-0.182496988378613,0.0559902165788658,-0.119310394709947,-0.338377734720114,0.0292220113157419,0.103252674001925,-0.39188111108767,-0.218354388400676,0.0913417315735153,-0.0842544231112792,-1.35225580566771,-0.235340654494325,-0.116216766250494,0.0214306668527108,-0.235653334488468,0.0542930130726174,-0.0310002519016028,-0.0661235751403245,0.334383508737484,-0.16145549474057,0.159761395848401,0.108592416664916,-0.0446713417423517,0.111623531617333,-0.148130667715522,0.0357214455257756,0.0328522338152554,-0.128677542749064,0.039834589303356,-0.0971855073271091,-0.0473729037039517,0.0126917936840576,-0.0971855073271091,-0.0473729037039517,0.0126917936840576,-0.0342042066412707,0.15427043804576,1.40686716104954e-05,-0.0084778343422403,0.128092914588702,-0.0149657858373026,-0.0667596284935485,-0.030610355434735,0.0131270297012287,-0.0667596284935485,-0.030610355434735,0.0131270297012287,Blunt
230,4,0,0,0,-0.124286218336218,-0.0875718502558674,0.0217441463895017,-0.160667668528295,-0.10128037934935,0.0245982572888462,-0.206594869735023,-0.112185286301426,0.0298056941256991,-0.145133744591802,-0.121625318754342,0.0367439194613152,-0.304657126747097,-0.12119377006584,0.0455826408507846,-0.213464654487166,-0.176355574249166,0.0279595875467005,-0.182806823035632,-0.146486852075622,0.0452114725640689,-0.0812755650887376,-0.353584443839985,-0.0122990481302003,0.191343864657862,-0.497496620332598,-0.179424570192533,0.0670260817368652,-0.364104199348871,-1.26872761840485,-0.217715863250013,-0.0961293966954598,0.0090267445955855,-0.226735680680234,0.0563710318506895,-0.047527917208532,-0.054653074330078,0.330198725063447,-0.172235452636336,0.144096488510775,0.113517735688128,-0.0359735837933778,0.11793819382774,-0.146022260127074,0.0375817005404081,0.04069096090277,-0.130126953940536,0.0378427440417314,-0.0929256202679769,-0.0531857157965006,0.0136251177184664,-0.0929256202679769,-0.0531857157965006,0.0136251177184664,-0.0158322127599661,0.165775184633269,0.0080333575275739,0.0087710708949873,0.104075438318117,-0.0147542934879951,-0.0604188410791338,-0.0439613786496678,0.0079880489095506,-0.0604188410791338,-0.0439613786496678,0.0079880489095506,Blunt
231,4,0,0,0,-0.11093045313398,-0.0845921711680171,0.0233308216118725,-0.14315141692051,-0.0946184202127113,0.0258243973035475,-0.184924610248189,-0.100904727269268,0.0308642976772143,-0.154897712682721,-0.112745377624471,0.0353833154728525,-0.268419197577658,-0.0956224097125971,0.0445494334688435,-0.210124451816517,-0.138463711694541,0.0216599386033751,-0.167292522258195,-0.111363459194726,0.0398716825775779,-0.0518440834962398,-0.362087749118658,-0.0340382095091705,0.251322401971338,-0.59553572597863,-0.137333534417869,0.0452143326586347,-0.582929322400726,-1.10285189202254,-0.206213701972342,-0.0674953999511423,0.0034433737111838,-0.223171752194294,0.0676872869928963,-0.0590530838030843,-0.0480617760098268,0.326621448049563,-0.189330297848238,0.133330204540036,0.119288389273373,-0.0407222190466266,0.116720407611429,-0.140566886159235,0.0359517267637538,0.0382075135541333,-0.121091887635381,0.0353771379140924,-0.0917856616034694,-0.0524868973819068,0.0161188683295267,-0.0917856616034694,-0.0524868973819068,0.0161188683295267,-0.001269414459441,0.166605470694576,0.0112969407563209,0.0122510720430996,0.0849491537095849,-0.0143018448399962,-0.0591052841195466,-0.0519932745330797,0.0044872476425141,-0.0591052841195466,-0.0519932745330797,0.0044872476425141,Blunt
232,4,0,0,0,-0.105488528586226,-0.0726596546022741,0.022393268081967,-0.129975619680941,-0.0795087916167432,0.0242772302801439,-0.162861505854377,-0.0829112625320738,0.0283823439556124,-0.164126866584154,-0.0891589210611159,0.0240626101246477,-0.21720800314823,-0.0723302113957402,0.0375650965296866,-0.208105415292723,-0.0925008403529031,0.0322225246969902,-0.172538323353363,-0.0761642601347222,0.0472098861636117,-0.0414908076962676,-0.361718591434685,-0.018130108114109,0.261168998373192,-0.700661146459317,-0.0968742187699981,0.0199825824740796,-0.704203177924343,-0.807989443106658,-0.207782846857254,-0.0208619588184333,0.0129418306983617,-0.230549167265523,0.0959180911014707,-0.0580975313688587,-0.0541294834716053,0.322732274069319,-0.21659676297995,0.127566107685649,0.125861124727458,-0.0691397008804806,0.0994503219163061,-0.128195262081751,0.0276139601652536,0.0138809788153022,-0.0924471875582202,0.0322402541777891,-0.0984980440257808,-0.0405588305591079,0.0218488544176684,-0.0984980440257808,-0.0405588305591079,0.0218488544176684,0.006100434305267,0.144416067387506,0.0031636083538146,-0.013643889001302,0.0777058276173146,-0.0139743078771545,-0.0691968784056715,-0.0500742767536255,0.0052771735720335,-0.0691968784056715,-0.0500742767536255,0.0052771735720335,Blunt
233,4,0,0,0,-0.102617769043534,-0.0545431942481178,0.0201832219861421,-0.117516251256417,-0.0586183228660162,0.0213124448543406,-0.139197905611578,-0.0604264104198916,0.0240331496569619,-0.173781114547095,-0.0574775889236432,0.0075955527141258,-0.157333272506122,-0.0509838779777139,0.0274225723694989,-0.205315166178701,-0.0417051578015073,0.0503579406591859,-0.187010919679786,-0.0418518044968143,0.0599870437779513,-0.0397408799250068,-0.354646029909515,0.0175598913479245,0.242902941432584,-0.798210163341107,-0.0532536855556058,-0.0027452669520559,-0.764452380262224,-0.430779455071334,-0.215474621708807,0.0343181095035589,0.0292608390582631,-0.243280307659046,0.13338713157418,-0.0521394802222564,-0.0650763934233791,0.319450606749228,-0.250178115427798,0.126700634198149,0.133279194743576,-0.111003575916557,0.0746477877944647,-0.112476671624877,0.0157859647754665,-0.0207677303596802,-0.0533180099844328,0.0286296095754715,-0.108330354842717,-0.0221191332291663,0.0291392670824617,-0.108330354842717,-0.0221191332291663,0.0291392670824617,0.0096610874891956,0.111552203554233,-0.0097254296759081,-0.0533077541348189,0.0753536931870973,-0.0134058146156215,-0.0843157031466241,-0.0428361516426504,0.0077052790261944,-0.0843157031466241,-0.0428361516426504,0.0077052790261944,Blunt
234,4,0,0,0,-0.0990759503557811,-0.0373560760853054,0.0168076902140144,-0.108281620905675,-0.0402304458990157,0.0174183060013952,-0.123568785741996,-0.0422682095345626,0.0190547387165428,-0.179204444150925,-0.0317842610695904,-0.0060709071462789,-0.122264692626745,-0.039582779589631,0.018798216194053,-0.203112987574831,-0.0058019051532067,0.0600477208818088,-0.200767840407821,-0.0210873435157859,0.0650877762740766,-0.0463820511400965,-0.341379195272123,0.0454979303709012,0.228989201578331,-0.825488344723756,-0.0113391261031563,-0.0074379178794115,-0.762300603744498,-0.115054573634307,-0.224249672186675,0.0700508291171498,0.0376270438785062,-0.252736679501482,0.162885667229818,-0.0565895220370572,-0.0667569008612236,0.323760522182867,-0.287695383151732,0.130086803613633,0.143370682541329,-0.161670865762132,0.0560754334001347,-0.103105890299406,0.0071651118838884,-0.0416973063550316,-0.0289431300887384,0.0252675300132852,-0.11297603032203,-0.007403794653867,0.0318606144374328,-0.11297603032203,-0.007403794653867,0.0318606144374328,0.0120832791844017,0.0851396378195904,-0.0177890468584958,-0.0774379157845825,0.0699534986337561,-0.0134295306723372,-0.0935033335420978,-0.0348038181293085,0.006838911788122,-0.0935033335420978,-0.0348038181293085,0.006838911788122,Blunt
235,4,0,0,0,-0.0931904196397086,-0.0235499768398304,0.0113488096020943,-0.104113271822573,-0.0280218535745897,0.0118888553661634,-0.122300316534664,-0.0333851651995371,0.0130791419946815,-0.176607658333367,-0.0188977848481653,-0.0135378486561368,-0.133837701364695,-0.0466073538466098,0.0134073528700027,-0.201346554878412,0.002956992339067,0.0520322413390242,-0.212133148411541,-0.0250813158896581,0.0544248914740728,-0.0657752958843667,-0.320701710762153,0.0549907327461436,0.231818241755175,-0.731935168332222,0.0236209487304248,0.008685870384247,-0.674870856971831,0.0720006900601243,-0.234790259659899,0.0681828341741938,0.0291354357188429,-0.256480500265218,0.176278884729357,-0.0824053816088795,-0.054312720565397,0.342362041183863,-0.325923657049863,0.136719352697178,0.159664852027896,-0.223403444872057,0.0507866870877475,-0.107813976556991,0.0050030505689514,-0.0333351638720569,-0.0347024917675375,0.0221341362598919,-0.106885366516936,-0.0017499676795593,0.0258842586642072,-0.106885366516936,-0.0017499676795593,0.0258842586642072,0.0143228046719225,0.0715474329616679,-0.0153394063923472,-0.0700910837876996,0.0566259484100654,-0.0144999022056518,-0.0907419207872368,-0.0270101845838464,-0.0006557143024363,-0.0907419207872368,-0.0270101845838464,-0.0006557143024363,Blunt
236,4,0,0,0,-0.0866338297785759,-0.0106732197856994,0.0047244433138715,-0.103169660813253,-0.0183158530338901,0.0054300513037895,-0.129066327700549,-0.0288287720913648,0.0064743286310515,-0.169779954156697,-0.0119993129101601,-0.0182041926158775,-0.170216860865376,-0.063577163133532,0.0095346575306943,-0.200168192692145,-0.0031765400717544,0.0355711260566668,-0.222782780816871,-0.0426232829204099,0.0360855815558547,-0.0935596396149873,-0.293829953139961,0.0567315746823291,0.238999599018373,-0.568111156441547,0.0568750498020631,0.0428448571466857,-0.525040131343558,0.197570847156258,-0.246414122759438,0.0468674905228365,0.0126910240195212,-0.256949552477866,0.181701597411825,-0.118629334142105,-0.0326021377556411,0.368555142938591,-0.36808784622408,0.147603544683706,0.178632439296099,-0.29393943879148,0.0517281205028719,-0.11886987194598,0.0060481317522235,-0.0112538882094511,-0.0552161511244296,0.0192493075466299,-0.0956080673742186,0.000179500540106,0.0153388375811594,-0.0956080673742186,0.000179500540106,0.0153388375811594,0.0154238686707208,0.0644065262023762,-0.0080643450790635,-0.0472105483070633,0.0402503380632509,-0.0161624830572151,-0.082049313686897,-0.0184223426360173,-0.0114448130852281,-0.082049313686897,-0.0184223426360173,-0.0114448130852281,Blunt
237,4,0,0,0,-0.0811819152720396,0.0015159392753104,-0.0002048122705678,-0.102434467554881,-0.0083657976388587,0.0006480338549642,-0.134523284594758,-0.0225715528415369,0.0015822299799524,-0.165432910387127,-0.0047151830654878,-0.0223197518143565,-0.199365544540417,-0.073050264736156,0.006710510781939,-0.201394157924509,-0.0071719677397294,0.0224247815040864,-0.227802078171946,-0.052743179748762,0.0212160439066462,-0.116439909661107,-0.264922183415597,0.055266426299462,0.245826854962513,-0.423003443976609,0.099301518354072,0.102226618071562,-0.380063075387813,0.319376785369253,-0.252035123037842,0.032570919809831,0.0002354821889042,-0.252828689848882,0.186349504113107,-0.147798796923658,-0.0020544030872576,0.389223841099752,-0.421483705940006,0.165108188814078,0.191513735844009,-0.361850245763122,0.0515020767364433,-0.12277517662221,0.0072427794879046,0.0018700723524827,-0.0695830516449319,0.0173950074736596,-0.0874866810019794,0.0041600792823919,0.0064807727569399,-0.0874866810019794,0.0041600792823919,0.0064807727569399,0.0151898194297421,0.0617354878322809,-0.003446246849096,-0.0273235722584839,0.0275253024498117,-0.0178871003689158,-0.0745206338553401,-0.010466486104236,-0.0204596782963704,-0.0745206338553401,-0.010466486104236,-0.0204596782963704,Blunt
238,4,0,0,0,-0.0769206516322106,0.0145623503499266,-0.0017472048651779,-0.0999725893286947,0.0045904268458484,-0.0008509926144877,-0.134018989896205,-0.0103221891238848,-8.06079382802334e-05,-0.166295290567894,0.0064266807827313,-0.0261302337279093,-0.206675858094114,-0.0655438591503842,0.0052254779575786,-0.205274472214054,-0.0016741336879245,0.0182335322834268,-0.221441421305558,-0.0450079289323041,0.014170104703702,-0.128016904548731,-0.233543359003662,0.0489496433735375,0.249124844626117,-0.327649663354017,0.160711146746703,0.212996335957922,-0.245251112800809,0.457920631393934,-0.244835032566611,0.0375669429381056,-0.0019136667838737,-0.240208349525392,0.193900406622232,-0.159950000823855,0.0417842987355062,0.399282318344357,-0.49754883164748,0.192917687277882,0.194054592142536,-0.425625150730637,0.0471772970612298,-0.110446838388622,0.0077836319071486,-0.0067232029793001,-0.0675007507078827,0.0176084508500569,-0.0860132602588221,0.0143993975707672,0.0020427937443672,-0.0860132602588221,0.0143993975707672,0.0020427937443672,0.0127040992343967,0.0660861276870431,-0.0045166108028849,-0.0152017319995658,0.0209969610573847,-0.0194058333688453,-0.0697552016694659,-0.0029778093113609,-0.0257530547214771,-0.0697552016694659,-0.0029778093113609,-0.0257530547214771,Blunt
239,4,0,0,0,-0.073764063346978,0.0269211634314216,-0.0015944867560046,-0.0977191288534555,0.0177907061848875,-0.0006732324703912,-0.132205640925974,0.0036280007354229,-3.07311439819817e-05,-0.169638331155761,0.0179542025376176,-0.0293899308802004,-0.20675569582217,-0.0505407458803142,0.0047889937237713,-0.21155911392223,0.0059618051067269,0.0173570537925444,-0.209450429388915,-0.0298506079134465,0.0105939377697674,-0.134689825751854,-0.200128522489554,0.0394268701285603,0.252068732970663,-0.251012182157161,0.231293142619705,0.34898882800672,-0.115292819886333,0.592700258535477,-0.231632079274245,0.0495817390047319,-7.39458879469969e-05,-0.222998094360271,0.200676503150171,-0.165046714972379,0.0944601524168977,0.403816391995395,-0.584845627896663,0.227347637885529,0.19050915772077,-0.486774868750371,0.0416850402044634,-0.0909679094422745,0.0084740508788017,-0.024273793411755,-0.0592716909344437,0.018852422866746,-0.0876957522861429,0.026689826381763,-0.000707829009377,-0.0876957522861429,0.026689826381763,-0.000707829009377,0.0088832657992741,0.0749066359310017,-0.00824393783999,-0.0060734511727045,0.0181191943983331,-0.0209866028289124,-0.0661536967523747,0.0038788820654665,-0.0292721975749344,-0.0661536967523747,0.0038788820654665,-0.0292721975749344,Blunt
240,4,0,0,0,-0.0732299583796669,0.0341995726978364,-0.0019613184211001,-0.0984630739626107,0.0256953443102851,-0.0010311587695294,-0.133696295002432,0.0124325391263901,-0.00047584634386,-0.173987320287228,0.0258248160986182,-0.0336115336310783,-0.21139211402332,-0.0390473807239964,0.0040597426848031,-0.221314275041871,0.0107009123593671,0.0146347786943574,-0.204163300483774,-0.0176003841601419,0.0085722619603017,-0.14236110502161,-0.170141062639519,0.0361810093565483,0.259477596475166,-0.188965238061092,0.292493470134635,0.438896121484471,-0.0415085740838843,0.719930174424567,-0.2257948084988,0.0582599669476774,-0.0012562506823558,-0.211611466621592,0.202840087165713,-0.175517664045205,0.142182461414357,0.40496752767454,-0.65635706360366,0.259713643309108,0.184880172664052,-0.538402943234086,0.036421425438776,-0.0780891465301822,0.0086665460636024,-0.0351783848460496,-0.0549021436736173,0.01879724269666,-0.0904005466162322,0.0341839479222357,-0.0037128625940973,-0.0904005466162322,0.0341839479222357,-0.0037128625940973,0.0062803405170892,0.0785601533477395,-0.0130161145895417,-0.0041512636208973,0.017952278866246,-0.0229029982067321,-0.066013279587629,0.008182977176407,-0.0317901662360174,-0.066013279587629,0.008182977176407,-0.0317901662360174,Blunt
241,4,0,0,0,-0.0772465905235488,0.0323433688151001,-0.0047421905409534,-0.104844070753264,0.0237534928091945,-0.0038069031448152,-0.141912423618706,0.0111842969020075,-0.0032556777837251,-0.178631223374843,0.0265836059658412,-0.0416148887686791,-0.227105672540195,-0.0365089153629726,0.001665498190761,-0.237485041809073,0.0089005129723277,0.0061699783862394,-0.212916121506552,-0.0132967706208019,0.0073569775101269,-0.154560313786124,-0.146272597525764,0.0432728669553994,0.276065973936175,-0.146888290335,0.334483749616576,0.43979012905353,-0.0684677846907435,0.841727056834578,-0.235613514935671,0.0586364371051104,-0.0105724816881848,-0.212538363425091,0.196569881294284,-0.20060807680468,0.179276882474085,0.405589879648216,-0.701437016895479,0.289198549233889,0.177916022216744,-0.575858417520245,0.0324262232182384,-0.0806752175839971,0.007529685085568,-0.0311577209546984,-0.0624426240118852,0.0152722429672168,-0.0943198557902712,0.0317480333044532,-0.0093069621748005,-0.0943198557902712,0.0317480333044532,-0.0093069621748005,0.0047086901565259,0.0710965776843759,-0.0197386058285743,-0.0147922413204744,0.0199151829334293,-0.0267314626832662,-0.0722914818593457,0.0073364903453511,-0.0348147576018445,-0.0722914818593457,0.0073364903453511,-0.0348147576018445,Blunt
